STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,UNIT_MEASURE,Unit of measure,TYPE,Type of patent counting,TECH,Technological domain,PAT,Regional patent office,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2018,,2.755454,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2019,,1.093133,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2020,,2.051471,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2021,,2.920231,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2010,,3.534151,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2019,,19.9974,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2020,,22.35724,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2021,,17.77755,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2010,,16.63964,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2011,,19.34193,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2012,,13.49774,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2013,,17.90793,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2014,,16.75118,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2015,,20.94618,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2016,,18.54769,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2017,,18.52331,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2018,,3.408483,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2019,,3.027619,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2020,,3.913195,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2021,,2.284088,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2010,,3.049522,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2011,,3.284188,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2012,,1.946256,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2013,,2.522781,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2014,,2.346474,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2015,,3.016204,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,GOODS,Climate change mitigation technologies in the production or processing of goods,_Z,Not applicable,2016,,2.728993,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2013,,0.8983103,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2014,,0.8853182,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2015,,1.21403,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2016,,0.8598615,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2017,,1.408307,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2018,,0.7942597,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2019,,0.7683979,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2020,,1.157002,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2021,,0.3488665,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2010,,1.267539,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH,Percentage of technologies,DEV,Development of environment-related technologies,TRA,Climate change mitigation technologies related to transportation,_Z,Not applicable,2011,,1.009362,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2013,,27.79506,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2014,,23.89533,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2015,,24.89953,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2016,,30.19439,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2017,,28.85955,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2018,,29.31803,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2019,,29.20227,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2020,,28.13392,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2021,,37.90665,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2010,,32.7384,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DEV,Development of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2011,,30.21549,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2013,,3.228732,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2014,,2.497952,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2015,,2.073635,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2016,,2.409639,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2017,,1.778907,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2018,,1.933059,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2019,,1.337544,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2020,,1.610332,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2021,,2.002538,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2010,,3.931786,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,GHG,"Capture, storage, sequestration or disposal of greenhouse gases",_Z,Not applicable,2011,,3.26559,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2014,,1.025651,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2015,,0.6092983,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2016,,1.857058,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2017,,1.072994,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2018,,1.321159,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2019,,1.109919,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2020,,2.637666,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2021,,1.04648,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2010,,1.272659,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2011,,0.6127816,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,INV_RD_S1ZS,Inventions per unit of public R&D,RENEW,Development of renewable energy technologies,ENV_PAT,Environment-related technologies,_Z,Not applicable,2012,,0.3884357,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2013,,27.24469,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2014,,28.7674,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2015,,25.64537,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2016,,25.81473,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2017,,26.46578,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2018,,26.93753,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2019,,25.20899,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2020,,28.10906,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2021,,25.01763,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2010,,27.45934,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,PT_TECH_ENV,Percentage of environment related technologies,DIFF,Diffusion of environment-related technologies,MAN,Environmental management,_Z,Not applicable,2011,,27.75751,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2013,,1.210409,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PAT_IND@DF_PAT_IND(1.0),Patents - indicators,I,AUS,Australia,A,Annual,IX,Index,DEV,Development of environment-related technologies,BUILD,Climate change mitigation technologies related to buildings,_Z,Not applicable,2014,,1.641461,,A,Normal value,0,Units,2,Two
